observation_id,condition_code,replicate,item_id,submission_state,correct
E4V3-T3-K4-P2,M0R0,4,17,accepted,False
E4V3-T3-K4-P2,M0R0,4,18,accepted,True
E4V3-T3-K4-P2,M0R0,4,19,accepted,True
E4V3-T3-K4-P2,M0R0,4,20,accepted,True
E4V3-T3-K4-P2,M0R0,4,21,accepted,True
E4V3-T3-K4-P2,M0R0,4,22,not_attempted,False
E4V3-T3-K4-P2,M0R0,4,23,not_attempted,False
E4V3-T3-K4-P2,M0R0,4,24,not_attempted,False
E4V3-T3-K4-P2,M0R0,4,25,not_attempted,False
E4V3-T3-K4-P3,M1R0,4,1,accepted,True
E4V3-T3-K4-P3,M1R0,4,2,accepted,True
E4V3-T3-K4-P3,M1R0,4,3,accepted,False
E4V3-T3-K4-P3,M1R0,4,4,accepted,True
E4V3-T3-K4-P3,M1R0,4,5,accepted,True
E4V3-T3-K4-P3,M1R0,4,6,accepted,True
E4V3-T3-K4-P3,M1R0,4,7,accepted,False
E4V3-T3-K4-P3,M1R0,4,8,accepted,True
E4V3-T3-K4-P3,M1R0,4,9,accepted,True
E4V3-T3-K4-P3,M1R0,4,10,accepted,True
E4V3-T3-K4-P3,M1R0,4,11,accepted,True
E4V3-T3-K4-P3,M1R0,4,12,accepted,True
E4V3-T3-K4-P3,M1R0,4,13,accepted,True
E4V3-T3-K4-P3,M1R0,4,14,accepted,True
E4V3-T3-K4-P3,M1R0,4,15,accepted,True
E4V3-T3-K4-P3,M1R0,4,16,accepted,True
E4V3-T3-K4-P3,M1R0,4,17,accepted,False
E4V3-T3-K4-P3,M1R0,4,18,accepted,True
E4V3-T3-K4-P3,M1R0,4,19,accepted,True
E4V3-T3-K4-P3,M1R0,4,20,accepted,True
E4V3-T3-K4-P3,M1R0,4,21,accepted,True
E4V3-T3-K4-P3,M1R0,4,22,accepted,True
E4V3-T3-K4-P3,M1R0,4,23,accepted,True
E4V3-T3-K4-P3,M1R0,4,24,accepted,True
E4V3-T3-K4-P3,M1R0,4,25,accepted,False
E4V3-T3-K4-P4,M0R1,4,1,accepted,True
E4V3-T3-K4-P4,M0R1,4,2,not_attempted,False
E4V3-T3-K4-P4,M0R1,4,3,not_attempted,False
E4V3-T3-K4-P4,M0R1,4,4,accepted,True
E4V3-T3-K4-P4,M0R1,4,5,accepted,True
E4V3-T3-K4-P4,M0R1,4,6,accepted,False
E4V3-T3-K4-P4,M0R1,4,7,accepted,False
E4V3-T3-K4-P4,M0R1,4,8,accepted,True
E4V3-T3-K4-P4,M0R1,4,9,accepted,True
E4V3-T3-K4-P4,M0R1,4,10,accepted,True
E4V3-T3-K4-P4,M0R1,4,11,accepted,True
E4V3-T3-K4-P4,M0R1,4,12,not_attempted,False
E4V3-T3-K4-P4,M0R1,4,13,accepted,True
E4V3-T3-K4-P4,M0R1,4,14,not_attempted,False
E4V3-T3-K4-P4,M0R1,4,15,not_attempted,False
E4V3-T3-K4-P4,M0R1,4,16,not_attempted,False
E4V3-T3-K4-P4,M0R1,4,17,not_attempted,False
E4V3-T3-K4-P4,M0R1,4,18,not_attempted,False
E4V3-T3-K4-P4,M0R1,4,19,not_attempted,False
E4V3-T3-K4-P4,M0R1,4,20,not_attempted,False
E4V3-T3-K4-P4,M0R1,4,21,not_attempted,False
E4V3-T3-K4-P4,M0R1,4,22,not_attempted,False
E4V3-T3-K4-P4,M0R1,4,23,not_attempted,False
E4V3-T3-K4-P4,M0R1,4,24,not_attempted,False
E4V3-T3-K4-P4,M0R1,4,25,not_attempted,False
E4V3-T3-K5-P1,M0R0,5,1,accepted,True
E4V3-T3-K5-P1,M0R0,5,2,not_attempted,False
E4V3-T3-K5-P1,M0R0,5,3,not_attempted,False
E4V3-T3-K5-P1,M0R0,5,4,accepted,False
E4V3-T3-K5-P1,M0R0,5,5,accepted,True
E4V3-T3-K5-P1,M0R0,5,6,accepted,False
E4V3-T3-K5-P1,M0R0,5,7,accepted,False
E4V3-T3-K5-P1,M0R0,5,8,accepted,False
E4V3-T3-K5-P1,M0R0,5,9,accepted,True
E4V3-T3-K5-P1,M0R0,5,10,accepted,True
E4V3-T3-K5-P1,M0R0,5,11,accepted,True
E4V3-T3-K5-P1,M0R0,5,12,accepted,False
E4V3-T3-K5-P1,M0R0,5,13,accepted,False
E4V3-T3-K5-P1,M0R0,5,14,accepted,False
E4V3-T3-K5-P1,M0R0,5,15,accepted,False
E4V3-T3-K5-P1,M0R0,5,16,accepted,False
E4V3-T3-K5-P1,M0R0,5,17,accepted,False
E4V3-T3-K5-P1,M0R0,5,18,accepted,True
E4V3-T3-K5-P1,M0R0,5,19,accepted,True
E4V3-T3-K5-P1,M0R0,5,20,not_attempted,False
E4V3-T3-K5-P1,M0R0,5,21,not_attempted,False
E4V3-T3-K5-P1,M0R0,5,22,not_attempted,False
E4V3-T3-K5-P1,M0R0,5,23,not_attempted,False
E4V3-T3-K5-P1,M0R0,5,24,not_attempted,False
E4V3-T3-K5-P1,M0R0,5,25,not_attempted,False
E4V3-T3-K5-P2,M0R1,5,1,accepted,True
E4V3-T3-K5-P2,M0R1,5,2,not_attempted,False
E4V3-T3-K5-P2,M0R1,5,3,not_attempted,False
E4V3-T3-K5-P2,M0R1,5,4,accepted,True
E4V3-T3-K5-P2,M0R1,5,5,accepted,True
E4V3-T3-K5-P2,M0R1,5,6,not_attempted,False
E4V3-T3-K5-P2,M0R1,5,7,not_attempted,False
E4V3-T3-K5-P2,M0R1,5,8,accepted,True
E4V3-T3-K5-P2,M0R1,5,9,accepted,True
E4V3-T3-K5-P2,M0R1,5,10,accepted,True
E4V3-T3-K5-P2,M0R1,5,11,accepted,True
E4V3-T3-K5-P2,M0R1,5,12,accepted,False
E4V3-T3-K5-P2,M0R1,5,13,accepted,True
E4V3-T3-K5-P2,M0R1,5,14,accepted,False
E4V3-T3-K5-P2,M0R1,5,15,not_attempted,False
E4V3-T3-K5-P2,M0R1,5,16,not_attempted,False
E4V3-T3-K5-P2,M0R1,5,17,not_attempted,False
E4V3-T3-K5-P2,M0R1,5,18,not_attempted,False
E4V3-T3-K5-P2,M0R1,5,19,not_attempted,False
E4V3-T3-K5-P2,M0R1,5,20,not_attempted,False
E4V3-T3-K5-P2,M0R1,5,21,not_attempted,False
E4V3-T3-K5-P2,M0R1,5,22,not_attempted,False
E4V3-T3-K5-P2,M0R1,5,23,not_attempted,False
E4V3-T3-K5-P2,M0R1,5,24,not_attempted,False
E4V3-T3-K5-P2,M0R1,5,25,not_attempted,False
E4V3-T3-K5-P3,M1R1,5,1,accepted,True
E4V3-T3-K5-P3,M1R1,5,2,accepted,True
E4V3-T3-K5-P3,M1R1,5,3,accepted,False
E4V3-T3-K5-P3,M1R1,5,4,accepted,True
E4V3-T3-K5-P3,M1R1,5,5,accepted,True
E4V3-T3-K5-P3,M1R1,5,6,accepted,True
E4V3-T3-K5-P3,M1R1,5,7,accepted,False
E4V3-T3-K5-P3,M1R1,5,8,accepted,True
E4V3-T3-K5-P3,M1R1,5,9,accepted,True
E4V3-T3-K5-P3,M1R1,5,10,accepted,True
E4V3-T3-K5-P3,M1R1,5,11,accepted,True
E4V3-T3-K5-P3,M1R1,5,12,accepted,True
E4V3-T3-K5-P3,M1R1,5,13,accepted,True
E4V3-T3-K5-P3,M1R1,5,14,accepted,True
E4V3-T3-K5-P3,M1R1,5,15,accepted,True
E4V3-T3-K5-P3,M1R1,5,16,accepted,True
E4V3-T3-K5-P3,M1R1,5,17,accepted,False
E4V3-T3-K5-P3,M1R1,5,18,accepted,True
E4V3-T3-K5-P3,M1R1,5,19,accepted,True
E4V3-T3-K5-P3,M1R1,5,20,accepted,True
E4V3-T3-K5-P3,M1R1,5,21,accepted,True
E4V3-T3-K5-P3,M1R1,5,22,accepted,True
E4V3-T3-K5-P3,M1R1,5,23,accepted,True
E4V3-T3-K5-P3,M1R1,5,24,accepted,True
E4V3-T3-K5-P3,M1R1,5,25,accepted,False
E4V3-T3-K5-P4,M1R0,5,1,accepted,True
E4V3-T3-K5-P4,M1R0,5,2,accepted,True
E4V3-T3-K5-P4,M1R0,5,3,accepted,True
E4V3-T3-K5-P4,M1R0,5,4,accepted,True
E4V3-T3-K5-P4,M1R0,5,5,accepted,True
E4V3-T3-K5-P4,M1R0,5,6,accepted,True
E4V3-T3-K5-P4,M1R0,5,7,accepted,True
E4V3-T3-K5-P4,M1R0,5,8,accepted,True
E4V3-T3-K5-P4,M1R0,5,9,accepted,True
E4V3-T3-K5-P4,M1R0,5,10,accepted,True
E4V3-T3-K5-P4,M1R0,5,11,accepted,True
E4V3-T3-K5-P4,M1R0,5,12,accepted,False
E4V3-T3-K5-P4,M1R0,5,13,accepted,True
E4V3-T3-K5-P4,M1R0,5,14,accepted,False
E4V3-T3-K5-P4,M1R0,5,15,accepted,False
E4V3-T3-K5-P4,M1R0,5,16,accepted,True
E4V3-T3-K5-P4,M1R0,5,17,accepted,False
E4V3-T3-K5-P4,M1R0,5,18,accepted,True
E4V3-T3-K5-P4,M1R0,5,19,accepted,True
E4V3-T3-K5-P4,M1R0,5,20,accepted,True
E4V3-T3-K5-P4,M1R0,5,21,accepted,True
E4V3-T3-K5-P4,M1R0,5,22,accepted,True
E4V3-T3-K5-P4,M1R0,5,23,accepted,True
E4V3-T3-K5-P4,M1R0,5,24,accepted,False
E4V3-T3-K5-P4,M1R0,5,25,accepted,False
E4V3-T3-K6-P1,M0R1,6,1,accepted,True
E4V3-T3-K6-P1,M0R1,6,2,accepted,True
E4V3-T3-K6-P1,M0R1,6,3,accepted,True
E4V3-T3-K6-P1,M0R1,6,4,accepted,True
E4V3-T3-K6-P1,M0R1,6,5,accepted,True
E4V3-T3-K6-P1,M0R1,6,6,accepted,True
E4V3-T3-K6-P1,M0R1,6,7,accepted,True
E4V3-T3-K6-P1,M0R1,6,8,accepted,True
E4V3-T3-K6-P1,M0R1,6,9,accepted,True
E4V3-T3-K6-P1,M0R1,6,10,accepted,True
E4V3-T3-K6-P1,M0R1,6,11,accepted,True
E4V3-T3-K6-P1,M0R1,6,12,accepted,True
E4V3-T3-K6-P1,M0R1,6,13,accepted,True
E4V3-T3-K6-P1,M0R1,6,14,accepted,False
E4V3-T3-K6-P1,M0R1,6,15,accepted,False
E4V3-T3-K6-P1,M0R1,6,16,accepted,True
E4V3-T3-K6-P1,M0R1,6,17,accepted,False
E4V3-T3-K6-P1,M0R1,6,18,accepted,True
E4V3-T3-K6-P1,M0R1,6,19,accepted,True
E4V3-T3-K6-P1,M0R1,6,20,accepted,True
E4V3-T3-K6-P1,M0R1,6,21,not_attempted,False
E4V3-T3-K6-P1,M0R1,6,22,not_attempted,False
E4V3-T3-K6-P1,M0R1,6,23,not_attempted,False
E4V3-T3-K6-P1,M0R1,6,24,not_attempted,False
E4V3-T3-K6-P1,M0R1,6,25,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,1,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,2,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,3,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,4,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,5,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,6,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,7,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,8,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,9,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,10,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,11,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,12,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,13,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,14,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,15,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,16,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,17,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,18,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,19,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,20,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,21,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,22,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,23,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,24,not_attempted,False
E4V3-T3-K6-P2,M1R0,6,25,not_attempted,False
E4V3-T3-K6-P3,M0R0,6,1,accepted,True
E4V3-T3-K6-P3,M0R0,6,2,accepted,True
E4V3-T3-K6-P3,M0R0,6,3,accepted,True
E4V3-T3-K6-P3,M0R0,6,4,accepted,True
E4V3-T3-K6-P3,M0R0,6,5,accepted,True
E4V3-T3-K6-P3,M0R0,6,6,accepted,True
E4V3-T3-K6-P3,M0R0,6,7,accepted,True
E4V3-T3-K6-P3,M0R0,6,8,accepted,True
E4V3-T3-K6-P3,M0R0,6,9,accepted,True
E4V3-T3-K6-P3,M0R0,6,10,accepted,True
E4V3-T3-K6-P3,M0R0,6,11,accepted,True
E4V3-T3-K6-P3,M0R0,6,12,accepted,True
E4V3-T3-K6-P3,M0R0,6,13,not_attempted,False
E4V3-T3-K6-P3,M0R0,6,14,not_attempted,False
E4V3-T3-K6-P3,M0R0,6,15,not_attempted,False
E4V3-T3-K6-P3,M0R0,6,16,not_attempted,False
E4V3-T3-K6-P3,M0R0,6,17,not_attempted,False
E4V3-T3-K6-P3,M0R0,6,18,accepted,True
E4V3-T3-K6-P3,M0R0,6,19,accepted,True
E4V3-T3-K6-P3,M0R0,6,20,accepted,True
E4V3-T3-K6-P3,M0R0,6,21,accepted,True
E4V3-T3-K6-P3,M0R0,6,22,accepted,True
E4V3-T3-K6-P3,M0R0,6,23,accepted,True
E4V3-T3-K6-P3,M0R0,6,24,accepted,True
E4V3-T3-K6-P3,M0R0,6,25,accepted,False
E4V3-T3-K6-P4,M1R1,6,1,accepted,True
E4V3-T3-K6-P4,M1R1,6,2,accepted,True
E4V3-T3-K6-P4,M1R1,6,3,accepted,True
E4V3-T3-K6-P4,M1R1,6,4,accepted,True
E4V3-T3-K6-P4,M1R1,6,5,accepted,True
E4V3-T3-K6-P4,M1R1,6,6,accepted,True
E4V3-T3-K6-P4,M1R1,6,7,accepted,True
E4V3-T3-K6-P4,M1R1,6,8,accepted,True
E4V3-T3-K6-P4,M1R1,6,9,accepted,True
E4V3-T3-K6-P4,M1R1,6,10,accepted,True
E4V3-T3-K6-P4,M1R1,6,11,accepted,True
E4V3-T3-K6-P4,M1R1,6,12,accepted,True
E4V3-T3-K6-P4,M1R1,6,13,accepted,True
E4V3-T3-K6-P4,M1R1,6,14,accepted,False
E4V3-T3-K6-P4,M1R1,6,15,accepted,False
E4V3-T3-K6-P4,M1R1,6,16,accepted,True
E4V3-T3-K6-P4,M1R1,6,17,accepted,False
E4V3-T3-K6-P4,M1R1,6,18,accepted,True
E4V3-T3-K6-P4,M1R1,6,19,accepted,True
E4V3-T3-K6-P4,M1R1,6,20,accepted,True
E4V3-T3-K6-P4,M1R1,6,21,accepted,True
E4V3-T3-K6-P4,M1R1,6,22,accepted,True
E4V3-T3-K6-P4,M1R1,6,23,accepted,True
E4V3-T3-K6-P4,M1R1,6,24,accepted,True
E4V3-T3-K6-P4,M1R1,6,25,accepted,False
E4V3-T3-K7-P1,M1R0,7,1,accepted,True
E4V3-T3-K7-P1,M1R0,7,2,not_attempted,False
E4V3-T3-K7-P1,M1R0,7,3,not_attempted,False
E4V3-T3-K7-P1,M1R0,7,4,accepted,True
E4V3-T3-K7-P1,M1R0,7,5,accepted,True
E4V3-T3-K7-P1,M1R0,7,6,not_attempted,False
E4V3-T3-K7-P1,M1R0,7,7,not_attempted,False
E4V3-T3-K7-P1,M1R0,7,8,accepted,True
E4V3-T3-K7-P1,M1R0,7,9,accepted,True
E4V3-T3-K7-P1,M1R0,7,10,accepted,True
E4V3-T3-K7-P1,M1R0,7,11,accepted,True
E4V3-T3-K7-P1,M1R0,7,12,not_attempted,False
E4V3-T3-K7-P1,M1R0,7,13,accepted,True
E4V3-T3-K7-P1,M1R0,7,14,accepted,False
E4V3-T3-K7-P1,M1R0,7,15,accepted,False
E4V3-T3-K7-P1,M1R0,7,16,accepted,True
E4V3-T3-K7-P1,M1R0,7,17,accepted,False
E4V3-T3-K7-P1,M1R0,7,18,accepted,True
E4V3-T3-K7-P1,M1R0,7,19,not_attempted,False
E4V3-T3-K7-P1,M1R0,7,20,not_attempted,False
E4V3-T3-K7-P1,M1R0,7,21,not_attempted,False
E4V3-T3-K7-P1,M1R0,7,22,not_attempted,False
E4V3-T3-K7-P1,M1R0,7,23,not_attempted,False
E4V3-T3-K7-P1,M1R0,7,24,not_attempted,False
E4V3-T3-K7-P1,M1R0,7,25,not_attempted,False
E4V3-T3-K7-P2,M1R1,7,1,accepted,True
E4V3-T3-K7-P2,M1R1,7,2,accepted,True
E4V3-T3-K7-P2,M1R1,7,3,accepted,True
E4V3-T3-K7-P2,M1R1,7,4,accepted,True
E4V3-T3-K7-P2,M1R1,7,5,accepted,True
E4V3-T3-K7-P2,M1R1,7,6,accepted,True
E4V3-T3-K7-P2,M1R1,7,7,accepted,True
E4V3-T3-K7-P2,M1R1,7,8,accepted,True
E4V3-T3-K7-P2,M1R1,7,9,accepted,True
E4V3-T3-K7-P2,M1R1,7,10,accepted,True
E4V3-T3-K7-P2,M1R1,7,11,accepted,True
E4V3-T3-K7-P2,M1R1,7,12,accepted,True
E4V3-T3-K7-P2,M1R1,7,13,accepted,True
E4V3-T3-K7-P2,M1R1,7,14,accepted,True
E4V3-T3-K7-P2,M1R1,7,15,accepted,True
E4V3-T3-K7-P2,M1R1,7,16,accepted,True
E4V3-T3-K7-P2,M1R1,7,17,accepted,False
E4V3-T3-K7-P2,M1R1,7,18,accepted,True
E4V3-T3-K7-P2,M1R1,7,19,accepted,True
E4V3-T3-K7-P2,M1R1,7,20,accepted,True
E4V3-T3-K7-P2,M1R1,7,21,accepted,True
E4V3-T3-K7-P2,M1R1,7,22,accepted,True
E4V3-T3-K7-P2,M1R1,7,23,accepted,True
E4V3-T3-K7-P2,M1R1,7,24,accepted,True
E4V3-T3-K7-P2,M1R1,7,25,accepted,False
E4V3-T3-K7-P3,M0R1,7,1,accepted,True
E4V3-T3-K7-P3,M0R1,7,2,accepted,False
E4V3-T3-K7-P3,M0R1,7,3,accepted,False
E4V3-T3-K7-P3,M0R1,7,4,accepted,True
E4V3-T3-K7-P3,M0R1,7,5,accepted,True
E4V3-T3-K7-P3,M0R1,7,6,accepted,False
E4V3-T3-K7-P3,M0R1,7,7,accepted,False
E4V3-T3-K7-P3,M0R1,7,8,accepted,True
E4V3-T3-K7-P3,M0R1,7,9,accepted,True
E4V3-T3-K7-P3,M0R1,7,10,accepted,True
E4V3-T3-K7-P3,M0R1,7,11,accepted,True
E4V3-T3-K7-P3,M0R1,7,12,accepted,True
E4V3-T3-K7-P3,M0R1,7,13,accepted,True
E4V3-T3-K7-P3,M0R1,7,14,accepted,False
E4V3-T3-K7-P3,M0R1,7,15,accepted,False
E4V3-T3-K7-P3,M0R1,7,16,accepted,True
E4V3-T3-K7-P3,M0R1,7,17,accepted,False
E4V3-T3-K7-P3,M0R1,7,18,accepted,True
E4V3-T3-K7-P3,M0R1,7,19,accepted,True
E4V3-T3-K7-P3,M0R1,7,20,not_attempted,False
E4V3-T3-K7-P3,M0R1,7,21,not_attempted,False
E4V3-T3-K7-P3,M0R1,7,22,not_attempted,False
E4V3-T3-K7-P3,M0R1,7,23,not_attempted,False
E4V3-T3-K7-P3,M0R1,7,24,not_attempted,False
E4V3-T3-K7-P3,M0R1,7,25,not_attempted,False
E4V3-T3-K7-P4,M0R0,7,1,accepted,True
E4V3-T3-K7-P4,M0R0,7,2,accepted,True
E4V3-T3-K7-P4,M0R0,7,3,accepted,True
E4V3-T3-K7-P4,M0R0,7,4,accepted,True
E4V3-T3-K7-P4,M0R0,7,5,accepted,True
E4V3-T3-K7-P4,M0R0,7,6,accepted,True
E4V3-T3-K7-P4,M0R0,7,7,accepted,True
E4V3-T3-K7-P4,M0R0,7,8,accepted,True
E4V3-T3-K7-P4,M0R0,7,9,accepted,True
E4V3-T3-K7-P4,M0R0,7,10,accepted,True
E4V3-T3-K7-P4,M0R0,7,11,accepted,True
E4V3-T3-K7-P4,M0R0,7,12,accepted,True
E4V3-T3-K7-P4,M0R0,7,13,accepted,True
E4V3-T3-K7-P4,M0R0,7,14,accepted,False
E4V3-T3-K7-P4,M0R0,7,15,accepted,False
E4V3-T3-K7-P4,M0R0,7,16,accepted,True
E4V3-T3-K7-P4,M0R0,7,17,accepted,False
E4V3-T3-K7-P4,M0R0,7,18,accepted,True
E4V3-T3-K7-P4,M0R0,7,19,not_attempted,False
E4V3-T3-K7-P4,M0R0,7,20,not_attempted,False
E4V3-T3-K7-P4,M0R0,7,21,not_attempted,False
E4V3-T3-K7-P4,M0R0,7,22,not_attempted,False
E4V3-T3-K7-P4,M0R0,7,23,not_attempted,False
E4V3-T3-K7-P4,M0R0,7,24,not_attempted,False
E4V3-T3-K7-P4,M0R0,7,25,not_attempted,False
E4V3-T3-K8-P1,M1R1,8,1,accepted,True
E4V3-T3-K8-P1,M1R1,8,2,accepted,True
E4V3-T3-K8-P1,M1R1,8,3,not_attempted,False
E4V3-T3-K8-P1,M1R1,8,4,accepted,True
E4V3-T3-K8-P1,M1R1,8,5,accepted,True
E4V3-T3-K8-P1,M1R1,8,6,accepted,True
E4V3-T3-K8-P1,M1R1,8,7,accepted,False
E4V3-T3-K8-P1,M1R1,8,8,accepted,True
E4V3-T3-K8-P1,M1R1,8,9,accepted,True
E4V3-T3-K8-P1,M1R1,8,10,accepted,True
E4V3-T3-K8-P1,M1R1,8,11,accepted,True
E4V3-T3-K8-P1,M1R1,8,12,not_attempted,False
E4V3-T3-K8-P1,M1R1,8,13,not_attempted,False
E4V3-T3-K8-P1,M1R1,8,14,accepted,True
E4V3-T3-K8-P1,M1R1,8,15,accepted,True
E4V3-T3-K8-P1,M1R1,8,16,accepted,True
E4V3-T3-K8-P1,M1R1,8,17,accepted,False
E4V3-T3-K8-P1,M1R1,8,18,accepted,True
E4V3-T3-K8-P1,M1R1,8,19,not_attempted,False
E4V3-T3-K8-P1,M1R1,8,20,not_attempted,False
E4V3-T3-K8-P1,M1R1,8,21,not_attempted,False
E4V3-T3-K8-P1,M1R1,8,22,not_attempted,False
E4V3-T3-K8-P1,M1R1,8,23,not_attempted,False
E4V3-T3-K8-P1,M1R1,8,24,not_attempted,False
E4V3-T3-K8-P1,M1R1,8,25,not_attempted,False
E4V3-T3-K8-P2,M0R0,8,1,accepted,True
E4V3-T3-K8-P2,M0R0,8,2,accepted,True
E4V3-T3-K8-P2,M0R0,8,3,accepted,True
E4V3-T3-K8-P2,M0R0,8,4,accepted,True
E4V3-T3-K8-P2,M0R0,8,5,accepted,True
E4V3-T3-K8-P2,M0R0,8,6,accepted,True
E4V3-T3-K8-P2,M0R0,8,7,accepted,True
E4V3-T3-K8-P2,M0R0,8,8,accepted,True
E4V3-T3-K8-P2,M0R0,8,9,accepted,True
E4V3-T3-K8-P2,M0R0,8,10,accepted,True
E4V3-T3-K8-P2,M0R0,8,11,accepted,True
E4V3-T3-K8-P2,M0R0,8,12,accepted,True
E4V3-T3-K8-P2,M0R0,8,13,accepted,True
E4V3-T3-K8-P2,M0R0,8,14,accepted,False
E4V3-T3-K8-P2,M0R0,8,15,accepted,False
E4V3-T3-K8-P2,M0R0,8,16,accepted,True
E4V3-T3-K8-P2,M0R0,8,17,accepted,False
E4V3-T3-K8-P2,M0R0,8,18,accepted,True
E4V3-T3-K8-P2,M0R0,8,19,accepted,True
E4V3-T3-K8-P2,M0R0,8,20,accepted,True
E4V3-T3-K8-P2,M0R0,8,21,not_attempted,False
E4V3-T3-K8-P2,M0R0,8,22,not_attempted,False
E4V3-T3-K8-P2,M0R0,8,23,not_attempted,False
E4V3-T3-K8-P2,M0R0,8,24,not_attempted,False
E4V3-T3-K8-P2,M0R0,8,25,not_attempted,False
E4V3-T3-K8-P3,M1R0,8,1,accepted,True
E4V3-T3-K8-P3,M1R0,8,2,accepted,True
E4V3-T3-K8-P3,M1R0,8,3,accepted,True
E4V3-T3-K8-P3,M1R0,8,4,accepted,True
E4V3-T3-K8-P3,M1R0,8,5,accepted,True
E4V3-T3-K8-P3,M1R0,8,6,accepted,True
E4V3-T3-K8-P3,M1R0,8,7,accepted,True
E4V3-T3-K8-P3,M1R0,8,8,accepted,True
E4V3-T3-K8-P3,M1R0,8,9,accepted,True
E4V3-T3-K8-P3,M1R0,8,10,accepted,True
E4V3-T3-K8-P3,M1R0,8,11,accepted,True
E4V3-T3-K8-P3,M1R0,8,12,accepted,True
E4V3-T3-K8-P3,M1R0,8,13,accepted,True
E4V3-T3-K8-P3,M1R0,8,14,accepted,False
E4V3-T3-K8-P3,M1R0,8,15,accepted,False
E4V3-T3-K8-P3,M1R0,8,16,accepted,True
E4V3-T3-K8-P3,M1R0,8,17,accepted,True
E4V3-T3-K8-P3,M1R0,8,18,accepted,True
E4V3-T3-K8-P3,M1R0,8,19,accepted,True
E4V3-T3-K8-P3,M1R0,8,20,accepted,True
E4V3-T3-K8-P3,M1R0,8,21,accepted,True
E4V3-T3-K8-P3,M1R0,8,22,accepted,True
E4V3-T3-K8-P3,M1R0,8,23,accepted,True
E4V3-T3-K8-P3,M1R0,8,24,accepted,True
E4V3-T3-K8-P3,M1R0,8,25,accepted,True
E4V3-T3-K8-P4,M0R1,8,1,accepted,True
E4V3-T3-K8-P4,M0R1,8,2,accepted,True
E4V3-T3-K8-P4,M0R1,8,3,accepted,True
E4V3-T3-K8-P4,M0R1,8,4,accepted,True
E4V3-T3-K8-P4,M0R1,8,5,accepted,True
E4V3-T3-K8-P4,M0R1,8,6,accepted,True
E4V3-T3-K8-P4,M0R1,8,7,accepted,True
E4V3-T3-K8-P4,M0R1,8,8,accepted,True
E4V3-T3-K8-P4,M0R1,8,9,accepted,True
E4V3-T3-K8-P4,M0R1,8,10,accepted,True
E4V3-T3-K8-P4,M0R1,8,11,accepted,True
E4V3-T3-K8-P4,M0R1,8,12,accepted,True
E4V3-T3-K8-P4,M0R1,8,13,accepted,True
E4V3-T3-K8-P4,M0R1,8,14,accepted,False
E4V3-T3-K8-P4,M0R1,8,15,accepted,False
E4V3-T3-K8-P4,M0R1,8,16,accepted,True
E4V3-T3-K8-P4,M0R1,8,17,accepted,False
E4V3-T3-K8-P4,M0R1,8,18,accepted,True
E4V3-T3-K8-P4,M0R1,8,19,not_attempted,False
E4V3-T3-K8-P4,M0R1,8,20,not_attempted,False
E4V3-T3-K8-P4,M0R1,8,21,not_attempted,False
E4V3-T3-K8-P4,M0R1,8,22,not_attempted,False
E4V3-T3-K8-P4,M0R1,8,23,not_attempted,False
E4V3-T3-K8-P4,M0R1,8,24,not_attempted,False
E4V3-T3-K8-P4,M0R1,8,25,not_attempted,False
E4V3-T3-K9-P1,M0R0,9,1,accepted,True
E4V3-T3-K9-P1,M0R0,9,2,accepted,True
E4V3-T3-K9-P1,M0R0,9,3,accepted,True
E4V3-T3-K9-P1,M0R0,9,4,accepted,True
E4V3-T3-K9-P1,M0R0,9,5,accepted,True
E4V3-T3-K9-P1,M0R0,9,6,accepted,True
E4V3-T3-K9-P1,M0R0,9,7,accepted,True
E4V3-T3-K9-P1,M0R0,9,8,accepted,True
E4V3-T3-K9-P1,M0R0,9,9,accepted,True
E4V3-T3-K9-P1,M0R0,9,10,accepted,True
E4V3-T3-K9-P1,M0R0,9,11,accepted,True
E4V3-T3-K9-P1,M0R0,9,12,not_attempted,False
E4V3-T3-K9-P1,M0R0,9,13,not_attempted,False
E4V3-T3-K9-P1,M0R0,9,14,not_attempted,False
